"SEASON","EPISODE","SCENE_INDEX","CHARACTER","TEXT"
"02","12","8","SANDY","I did what I thought I had ta do, she�s innocent...an she�s my client"
"02","12","8","KIRSTEN","she�s not just your client, you were in love with her don�t pretend this isn�t complicated for you"
"02","12","8","SANDY","(loud) your damn right its complicated (Kirsten looks at him) look (shakes his head) there�s nothin goin on between us (Kirsten rolls her eyes, folds her arms and looks away) look please lets not fight, tomorrows Valentines Day"
"02","12","9","RYAN","happy day before Valentines Day"
"02","12","9","LINDSAY","(takes the rose) ok (Ryan smiles) uh you said that we should take a break (Ryan nods) in relationship speak they call this mixed signals"
"02","12","9","RYAN","I know (frowns) but it didn�t really occur to me at the time that Valentines Day was comin up"
"02","12","9","LINDSAY","(smiles) (cutesy) you didn�t wanna be alone on Valentines Day (puts her head on the side) aww you are such a girl"
"02","12","9","RYAN","so what'do you think, can we take some time off from takin time off"
"02","12","9","LINDSAY","(thinks) sure (Ryan smiles) if...you do something for me"
"02","12","9","RYAN","(enthusiastic) yeah, name it, anything"
"02","12","9","LINDSAY","(moves closer) (bites her lip) apologise to Caleb"
"02","12","9","RYAN","(smile goes) except that..."
"02","12","9","LINDSAY","I�m not saying it�s your fault I�m jus gonna be spending time over there while he�s recouperating an if you two are at each others throats it�s gonna be really uncomfortable for everyone"
"02","12","9","RYAN","(unsure) so if I apologise I could take you out...Valentines Day (Lindsay makes a 'maybe' motion) me an Cal...happy to do it"
"02","12","10","SUMMER","(calls) Zach"
"02","12","11","SUMMER","hey Cohen you�re early"
"02","12","11","SETH","yeah I jus wanted to um...stop by an check in (shuts the door) before Zach got here"
"02","12","11","SUMMER","what"
"02","12","11","SETH","an sorta touch base"
"02","12","11","SUMMER","something you wanna talk about"
"02","12","11","SETH","somethin you wanna talk about"
"02","12","11","SUMMER","huh"
"02","12","11","SETH","what"
"02","12","11","SUMMER","you came here"
"02","12","11","SETH","(frowns) yeah no I know I know I-I...jus wanted to make sure that...your dressing warmly an you are so, great"
"02","12","11","SUMMER","you know what actually there is something I wanna ask you"
"02","12","11","SETH","yeah"
"02","12","11","SUMMER","yeah (holds up big hoop earrings) (frowns) are these earrings too bling for our meeting, I don�t wanna come off trashy"
"02","12","11","SETH","(distracted) no I think...there fine"
"02","12","11","SUMMER","hm"
"02","12","11","SETH","listen Summer"
"02","12","11","SUMMER","hm"
"02","12","11","SETH","I know that the three of us sometimes...working together can get pretty weird...an so I jus I have'ta say that if it ever maybe gets t-ta be...too much for you"
"02","12","11","SUMMER","(putting the earrings on) hey, broken record, I�m fine (smiles) I jus want us to kick ass on our pitch, I really care about this comic book (Seth is suprised) what is that so hard to believe"
"02","12","12","ZACH","(happy) hey you guys ready to hit the road"
"02","12","12","SUMMER","hey (Seth waves) did you mapquest the meeting"
"02","12","12","ZACH","yep I got directions (Summer kisses him on the cheek) got snacks"
"02","12","12","SETH","(softly) I was gonna pack snacks"
"02","12","12","ZACH","motors running (leaves)"
"02","12","12","SUMMER","alright, shot gun (goes to leave)"
"02","12","12","SETH","alight"
"02","12","12","SUMMER","come on, move it Cohen San Diegos not drivin to us"
"02","12","13","CALEB","(annoyed) for god sake (points) the door is ten feet away must I be humiliated in this chair"
"02","12","13","KIRSTEN","oh dad just humour us, you can lose the chair when you get home"
"02","12","13","LINDSAY","oooh that reminds me (holds up a bag) I uh brought you a little care package (Kirsten smiles)"
"02","12","13","CALEB","that�s very thoughtful of you (looks) madlibs"
"02","12","13","KIRSTEN","oooh those were my favourite when I was a kid (laughs)"
"02","12","13","CALEB","(to Lindsay) well I hope you�ll be around long enough to teach me how to play (Lindsay and Kirsten smile at each other) Julie's still gallivanting around in Europe which means I�ve got that big old house all to myself"
"02","12","14","KIRSTEN","well what about Marissa"
"02","12","14","CALEB","(laughs) Marissa can�t be bothered she�s too busy running around with that tattooed new friend of hers"
"02","12","14","LINDSAY","well if you�re looking for company I know that Ryan wanted to stop by for a visit"
"02","12","14","CALEB","oh I think I�ve seen just about enough of him"
"02","12","14","KIRSTEN","uh Lindsay why don�t you go find the chauffeur an see if he'll pull up"
"02","12","14","LINDSAY","sure (walks away)"
"02","12","14","KIRSTEN","you an Lindsay seem to be making strides"
"02","12","14","CALEB","it�s all I regret, coming into her life so late"
"02","12","14","KIRSTEN","you know how you can make it up to her (Caleb looks at her) make things right with Ryan"
"02","12","14","CALEB","what is it with my daughters an that kid"
"02","12","14","KIRSTEN","(almost angry) dad"
"02","12","14","CALEB","fine, fine"
"02","12","15","CALEB","Lindsay can uh can three people play madlibs"
"02","12","15","LINDSAY","sure, why"
"02","12","15","CALEB","well I thought it might be quite nice ta (stands up) to invite Ryan over for a round (Kirsten smiles) I understand he�s...handy with an adverb (gets in the car)"
"02","12","15","LINDSAY","(thrown) uh y-yeah ill-ill call him right now"
"02","12","16","SUMMER","(referring to the music) ugh what, are the Olsens making records now (sticks out her tongue)"
"02","12","16","ZACH","I don�t know, you don�t like it"
"02","12","16","SUMMER","(screws up her face) no"
"02","12","16","SETH","careful man if she doesn�t like your music she'll drive you off the road"
"02","12","16","SUMMER","hey! Cohen that was so your fault (to Zach) last year he drove us into a ditch on our way to Tijuana"
"02","12","16","ZACH","(smiles) you guys did the TJ thing"
"02","12","16","SETH","yeah, actually we did the pitt stop on the way to TJ thing also"
"02","12","16","SUMMER","god we had to spend this night in this sleazy ass hell hole seriously it was like hepatitis central"
"02","12","16","SETH","ok it wasn�t that bad"
"02","12","16","SUMMER","hello Cohen the bed was like covered with all these tiny little curly hairs"
"02","12","16","SETH","oh really well I seem ta remember you begging me for a spot on that bed"
"02","12","16","ZACH","so who won"
"02","12","17","SUMMER","huh"
"02","12","17","ZACH","who...got the bed"
"02","12","18","SETH","(frowns) we worked it out I-I don�t know that there was, yeah"
"02","12","18","SUMMER","uh...(frowns) I don�t really remember, no"
"02","12","18","JULIE","thankyou (calls) I�m home (no response) anyone here (no response) helloooo"
"02","12","18","JULIE","(happy) I�m home (kisses Caleb�s cheek) mwaa, how�s the ticker"
"02","12","18","CALEB","(looks at Julie) ticking, thankfully, I wasn�t expecting you today"
"02","12","18","JULIE","I cancelled my trip to Nice so I could come home an keep you company"
"02","12","19","JULIE","(sees Lindsay) but I see your already doing fine in that department"
"02","12","19","LINDSAY","hi Julie (smiles)"
"02","12","19","JULIE","Lindsay, hello"
"02","12","19","CALEB","Lindsay�s making us some lunch, tuna sandwiches"
"02","12","19","LINDSAY","want one"
"02","12","19","JULIE","ill pass, thanks, but its nice to see you two have grown so close since I�ve ben gone"
"02","12","19","CALEB","well Juju, Lindsay an I are in the midst of some madalibs, I�m sure you wanna go freshen up"
"02","12","19","JULIE","(smiles) fine, I can take a hint (to Lindsay) well make yourself at home, Caleb�s casa is su casa (walks away)"
"02","12","19","CALEB","ok plural noun"
"02","12","19","JULIE","Marissa...oh honey its one o'clock in the afternoon"
"02","12","19","MARISSA","(in bed) oh, get out mom I�m sleeping"
"02","12","19","JULIE","(opens the curtains letting light in) you an your step father are quite the welcome wagon"
"02","12","19","MARISSA","oh (sits up slightly) d'you want something"
"02","12","19","JULIE","(opens more curtains) jus ta say hello to my daughter (Marissa squints from the light) an to give you this (holds out a box) (smiles) it�s a Chanel clutch, every girl I saw in Paris was carrying one'a these"
"02","12","19","MARISSA","(looks at Julie) thanks, you can leave it on the dresser (rolls over)"
"02","12","19","JULIE","(puts the box down) Marissa, you know (sits on the bed) when I was in Europe I did some real soul searching"
"02","12","19","MARISSA","(covers her head with a pillow) (muffled) I hope you didn�t hurt yourself"
"02","12","19","JULIE","(pulls the pillow away) I�m tryin'a talk to you, look I know that you've ben angry with me"
"02","12","19","MARISSA","(sits up on her elbows) (sarcastically) what gives you that idea"
"02","12","19","JULIE","and you have your reasons I jus think that its time to put those memories behind us, its time we became friends again, lets go to dinner just the two of us"
"02","12","19","MARISSA","(laughs) thanks mom, but I�m not that lame (rolls over)"
"02","12","20","JULIE","what if I took away your blackberry"
"02","12","20","MARISSA","(mumbles) ok (waves it off)"
"02","12","20","JULIE","AND your cell phone (picks it up)"
"02","12","20","MARISSA","uh (sits up) you cant take away my cell phone"
"02","12","20","JULIE","(smiles) oh I think I just did, you gonna throw the bedroom furniture in the pool now"
"02","12","20","MARISSA","(stands up) that�s great, you wanna become friends so your blackmailing me, that�s a great plan mom (puts on her robe) ill see you at dinner (holds out her hand for her phone)"
"02","12","21","SANDY","well it beats livin in my office (closes the door)"
"02","12","21","SANDY","well there was some poor roses that took the brunt of it this morning"
"02","12","21","SANDY","(looks) (suprised) Ghandi, every time I see this I think'a you (Rebecca laughs) snorin right next ta me (laughs) in that theatre"
"02","12","21","SANDY","it was our first date, you could'a stayed awake"
"02","12","21","SANDY","(smiles) your right (smile goes) (looks at Rebecca)"
"02","12","21","SANDY","oh here�s the thing I...I don�t know if I�m the best lawyer for ya (Rebecca nods) you know I�m not that well schooled in amnesty cases"
"02","12","21","SANDY","(nods) that too"
"02","12","21","SANDY","I know you wanna put this thing behind ya, I want it over to"
"02","12","21","SANDY","there are days I think Kirsten an me are bullet proof...I don�t wanna test that theory"
"02","12","21","SANDY","I�m gonna get you a list of the best lawyers in town...your gonna get through this"
"02","12","22","SANDY","well...be careful what you wish for"
"02","12","23","SANDY","hey there (Kirsten looks up) how�s your father doin"
"02","12","23","KIRSTEN","he�s ok"
"02","12","23","SANDY","an you"
"02","12","23","KIRSTEN","about the same...credit card company called to verify that you�re staying at the Inn at ply Delray?"
"02","12","23","SANDY","(nods) it�s for Rebecca, so she doesn�t have'ta stay at my office"
"02","12","23","KIRSTEN","I know you�re being put in the middle of this...but if you wanna take her case I�m not gonna stand in your way"
"02","12","23","SANDY","(shakes his head) I�m not gonna be her lawyer"
"02","12","23","KIRSTEN","don�t, not because'a me"
"02","12","23","SANDY","o'course its because'a you, I know enough not to mess with my wife on Valentines Day"
"02","12","23","KIRSTEN","(closes her eyes) Sandy"
"02","12","23","SANDY","you didn�t force me to do anything"
"02","12","23","KIRSTEN","well maybe this is selfish of me but I have'ta say I�m...happy"
"02","12","23","SANDY","good (smiles) there�s one thing you could do for me (sits across from Kirsten) please find a restaurant that still has a reservation open for tomorrow night, I don�t wanna eat take out on Valentines Day"
"02","12","23","KIRSTEN","(smiles) what're you in the mood for"
"02","12","23","SANDY","oh (thinks) somethin with a view'a ocean...an an over priced pre fix menu"
"02","12","23","KIRSTEN","sounds like the Arches"
"02","12","23","SANDY","perfect"
"02","12","23","KIRSTEN","ill call them right now"
"02","12","24","MARISSA","hey this is the last of these so should we make more copies"
"02","12","24","ALEX","you know you don�t have'ta hang around here all day an help me"
"02","12","24","MARISSA","please, any excuse to avoid my house, my moms ben home for like three hours an already I�m going insane"
"02","12","24","ALEX","you know my mom use'ta drive me crazy to an then one day I jus decided I was not gonna let it bother me anymore"
"02","12","24","MARISSA","you make it sound so easy"
"02","12","24","ALEX","no, every time my mom channels Satan I take a deep breath (Marissa is listening) count to three give her a big smile an say something like, interesting idea mom ill give that some thought"
"02","12","24","MARISSA","an that really works"
"02","12","24","ALEX","women like that they thrive on confrontation, but if you refuse to engage then there�s not really anything they can do which makes them go even more outta their heads"
"02","12","24","MARISSA","wow, sounds like a fun way ta spend an evening...but you know anyone who can make my mom even crazier gets a free dinner...so what'do you say (hopeful)"
"02","12","24","ALEX","(smiles/nods) ok...but not tomorrow night I don�t do Valentines Day first dates I think it�s a jinx"
"02","12","24","MARISSA","(disappointed) ok"
"02","12","24","ALEX","(moves closer to Marissa) but next week (Marissa looks at her) when we don�t have hallmark breathing down our necks...we'll go on a date...cool"
"02","12","24","MARISSA","cool"
"02","12","25","ZACH","ok, so lets go over this again (sits) ill do the introduction Seth you do the character arcs"
"02","12","25","SETH","Zach...you jus need'a relax a little bit man, I promise you I have this"
"02","12","25","SUMMER","(looking in a compact mirror) uh you know what my teeth are all plaque'y, I am gonna go do a last minute floss (walks away)"
"02","12","25","ZACH","(smiles) god she is so OCD man back packing with her is gonna be a nightmare"
"02","12","25","SETH","(suprised) you guys are going back packing"
"02","12","25","ZACH","yeah my sisters getting married in Tuscany, Summers gonna be my date"
"02","12","25","SETH","(raises eyebrows) Tuscany like Italy"
"02","12","25","ZACH","yeah my family�s renting a villa but we're jus gonna stay for the wedding (Seth has his mouth open, shocked) an then we're gonna go off on our own, you know back pack through Chinquitara? maybe a weekend in Venice"
"02","12","25","SETH","(stunned) wow that doesn�t sound...romantic at all"
"02","12","26","ZACH","(stands) yes we are"
"02","12","26","ZACH","what"
"02","12","26","ZACH","well at least we'll have an extra night to work on the pitch huh Seth"
"02","12","26","SETH","(distracted) yeah...so jus Chinquitara an Venice or maybe like Florence to or somethin"
"02","12","26","LINDSAY","you are dreading this aren�t you"
"02","12","26","RYAN","pretty much...I�m sorry can you blame me"
"02","12","26","LINDSAY","uh (touches Ryan�s shoulder) look it�s like the dentist, think of how much better you'll feel when it�s over (smiles) go on ill wait here"
"02","12","27","RYAN","hey Mr. Nichol (Caleb looks at him) came by to say hello"
"02","12","27","CALEB","call me Caleb (sinks a ball)"
"02","12","27","RYAN","so you play pool"
"02","12","27","CALEB","no, my first time"
"02","12","27","RYAN","look I came by to apologise"
"02","12","28","RYAN","I�m sorry...if I had anything ta do with your heart attack"
"02","12","28","CALEB","(sharpening the stick) thankyou Ryan...I realise it wasn�t easy for you to string so many words together"
"02","12","28","RYAN","excuse me"
"02","12","28","CALEB","I�m merely noting, how rarely I hear you talk (hits a ball)"
"02","12","28","RYAN","guess I don�t have that much ta say to you (goes to leave)"
"02","12","28","CALEB","(loud) well how bout thankyou (Ryan looks at him) for the fine education your getting, the roof over your head, everything else I�ve done"
"02","12","28","RYAN","like insulting me, treating me like a criminal"
"02","12","28","CALEB","(laughs) but you are a criminal (walks closer) my do gooder son in law dragged you out of jail an installed you in his pool house, remember"
"02","12","28","RYAN","you know Mr. Nichol I don�t know why I tried to talk to you...it�s just a waste'a time"
"02","12","29","LINDSAY","(stands) so...how'd it go"
"02","12","29","RYAN","there�s always next Valentines Day"
"02","12","30","SETH","oooh one bed huh, looks like Zach an I are gettin cosy tonight"
"02","12","30","ZACH","(points) Cohen we got adjoining rooms man your in here"
"02","12","30","SETH","...we do (Zach nods) really (looks into his room) oh well then ok, jus one second though if I�m in here now that means that (points) (swallows) then what y-y-you guys would be in here"
"02","12","30","ZACH","yeah (to Summer) is that ok"
"02","12","30","SUMMER","well sure yeah I mean (looks at Seth) well it makes sense (Zach nods)"
"02","12","30","SETH","yeah that�s fine that�s great (raises eyebrows) that�s actually perfect (Summer looks uncomfortable) um so then (swallows) well I take it you two will be in here uh in there (points to the bed) actually uh uh together an I will be (pounds the wall) just on the other side of this-this sou-soundproof wall"
"02","12","30","SUMMER","(looks at Seth) hey"
"02","12","30","SETH","yeah"
"02","12","30","SUMMER","you ok"
"02","12","30","SETH","yeah no I�m fine I�m just having an allergic (swallows) reaction ta...the universe (Summer nods) so (puts both thumbs up) ok (goes into his room)"
"02","12","31","SANDY","here you go, I got you coffee"
"02","12","31","SANDY","(suprised) I never thought id see the day (sits on the bench) you use'ta average a pot an hour as I recall"
"02","12","31","SANDY","who else was gonna listen'a me"
"02","12","32","SANDY","(shakes his head) I feel like I�m jumpin ship here Max"
"02","12","32","SANDY","no, leavin you an Rebecca jus when we found her"
"02","12","33","SANDY","if you�re not drinkin coffee what're ya drinkin"
"02","12","33","SANDY","oh"
"02","12","34","SETH","ooooh ooooh"
"02","12","34","ZACH","(gets up) you know what we should turn in early, we've got the pitch at the crack'a dawn (turns off the TV)"
"02","12","34","SETH","(points) why don�t we watch another movie, I think Vanhelsing is on pay-per-view, I like monsters don�t know about the rest'a you"
"02","12","34","ZACH","I�m pretty tired"
"02","12","34","SUMMER","me too"
"02","12","34","SETH","well then why don�t we go ta the gift shop an see (Summer grabs his hand) maybe if they have cards cause then-then we could play gin (Summer pulls him off the bed) or I could do some slight of hand for you guys"
"02","12","34","SUMMER","ok, Cohen go - to bed (opens his door)"
"02","12","34","SETH","yes ok (nods) but listen, I�m gonna be in here if you guys need me, or anything"
"02","12","34","SUMMER","(nods) ok (Zach nods)"
"02","12","34","SETH","(sad) ok (goes through the door)"
"02","12","35","SETH","(pokes his head out) pssst maybe we should invent a secret knock just incase for whatever"
"02","12","35","SUMMER","(turns around) uh-hm (walks toward Seth) goodnight Cohen (pushes Seth into his room and shuts the door)"
"02","12","36","SETH","(calls) that�s the knock we use"
"02","12","36","SANDY","(yells) hey Max they-they didn�t have any green tea but I-I got ya some jasmine y-you drink jasmine"
"02","12","37","SANDY","hey Max"
"02","12","38","SETH","there�s no way there�s three shots of espresso in that"
"02","12","38","ZACH","you look kinda spent Seth"
"02","12","38","SUMMER","(worried) did you sleep at all"
"02","12","38","SETH","yep (to the tune of his tapping) got a solid - - - fifteen - - - minutes - - - they say - - - that�s all - - - ya need"
"02","12","39","SETH","what about you guys, probably didn�t sleep too well huh (grins) (laughs freakily)"
"02","12","39","SUMMER","I slept fine actually"
"02","12","40","SETH","ok (hyper) alright he�s ready show time come on come on come on (motions)"
"02","12","42","SETH","good, great, great to hear it, an uh on behalf of all of us, the three of us sitting three across in your office (leans back in his chair) uh uh uh thankyou, an we like your jacket"
"02","12","43","SETH","great (puts his finger up) kay first of all uh-hh (stands) what can I tell ya, we got Kid Chino with his fists of fury ok he�s a kid from the wrong side'a the tracks...think karate kid now take away the karat'ay (Larry looks at him) now let that marinate, then we got Cosmo Girl, shes got a passion for fashion an a magic flask (points) ta boot (Larry nods) but what I wanna do right now actually is take ya (sits back down) ta the white hot centre of our comic ok the core relationship of really what I think we're doin here (Summer and Zach both look at him) now what I�m talkin about here is passion (raises eyebrows) but (puts up a finger) real passion not the kinda passion you buy for a dollar ninety nine at the grocery store with a can'a soup"
"02","12","43","SUMMER","Cohen, what'does that even mean"
"02","12","44","SETH","I have no idea"
"02","12","44","SETH","yeah"
"02","12","44","ZACH","no"
"02","12","44","SUMMER","oh no-no-no nooooo no no definitely not (shakes her head)"
"02","12","44","SETH","yeah there is (points) now maybe you cant see it (points to Summer) an maybe you cant but let me tell you somethin I promise you this (Summer glares at him) its there (Larry looks interested) amongst the demon water polo players that arise from the toxic pacific an attack atomic county...its a love story for our time (Summer and Zach aren�t impressed) for all time mm-hmm"
"02","12","44","SUMMER","yeah, Cohen, between who (raises eyebrows)"
"02","12","45","SETH","why between the Ironist an Little Miss Vixen"
"02","12","45","SUMMER","what (Seth nods freakishly)"
"02","12","46","SETH","the Ironist (stands) who's quick quips an pop culture laden bromides? can foul even the most insidious of villains (takes off his jacket) an Ltle Miss Vixen (points to the cut out) who�s so cute an so sweet in her black leather, her amex card can decapitate a demon up to a hundred yards away especially when she senses her true love the Ironist, is in danger"
"02","12","47","ZACH","yes, but not one we've discussed"
"02","12","47","SUMMER","no there is no love story"
"02","12","47","SETH","yeah not yet there isn�t ok (to Summer) stop, here�s the thing an the thing is this sir if the Ironist...an Little Miss Vixen...(looks at Summer) could put their differences aside (Summer bites her nails) for just one issue an stop their bickering an stop their bantering even though the readers might find it adorable...I really feel like they would realise how much more evil that they could vanquish together"
"02","12","47","ZACH","(not happy) no Cohen they can�t"
"02","12","48","SUMMER","um look we are really sorry sir w- this is not the comic that we wanted'ta pitch to you"
"02","12","49","ZACH","(nods) clearly"
"02","12","50","SANDY","the coroner said he-he guessed it was a stroke (Kirsten looks at Sandy, worried) he didn�t suffer...we can be grateful for that"
"02","12","50","KIRSTEN","(sad) I�m so sorry"
"02","12","50","SANDY","yeah I know"
"02","12","50","KIRSTEN","an Rebecca"
"02","12","50","SANDY","well she�s doin her best...I�m sorry I (shakes his head) I didn�t call till late an stayed out till this morning"
"02","12","50","KIRSTEN","I understand"
"02","12","50","SANDY","I...I ill wanna go out tonight"
"02","12","50","KIRSTEN","I- Sandy its just Valentines Day, we can celebrate another time"
"02","12","50","SANDY","no I-I-I I think we need this you know I-m not use'ta things bein soooo (shakes his head) like they are right now you know I...I don�t like it"
"02","12","50","KIRSTEN","me neither"
"02","12","50","SANDY","(nods) tell ya what...I�m gonna go take a power nap...an uh when I wake up I wanna see you dolled up in your Valentines finest (smiles)"
"02","12","51","LINDSAY","hey, I thought we agreed we weren�t doing the Valentines thing"
"02","12","51","RYAN","I know jus give me one more chance with him, it'll only take a few hours"
"02","12","52","CALEB","oh great, your back"
"02","12","53","RYAN","can I talk to you for a second, in your study"
"02","12","54","RYAN","look id say we need to talk but clearly that doesn�t work for us"
"02","12","54","CALEB","so what'do you wanna do, take a swing at me, you might as well I�m the only person in town ya haven�t punched"
"02","12","54","RYAN","ill make you a bet...we play pool (Caleb listens) if you win I stay outta your way, but if I win you have to accept me as Lindsay�s boyfriend"
"02","12","54","CALEB","(laughs) what is this the colour of money, it�s absurd"
"02","12","54","RYAN","you got a better idea"
"02","12","54","CALEB","(thinks) fine best of seven"
"02","12","54","RYAN","rack em (throws his jacket)"
"02","12","54","JULIE","well, what would you like ta talk about, clothes, school"
"02","12","54","MARISSA","why don�t you cut to the chase, tell me what this is really about"
"02","12","54","JULIE","its not about anything, except that I�m very happy to be here with you (Marissa looks at her) you know now that your fathers gone an Caitlyn�s in boarding school its like we're all that�s left of the family an it jus makes sense (shrugs) for us ta lean on each other"
"02","12","54","MARISSA","you act like your all alone, I mean (shrugs) you have Caleb"
"02","12","54","JULIE","you know Marissa I think your old enough now that I can be honest with you about this (Marissa looks at her) I worry about Caleb an me, an that we might not make it"
"02","12","54","MARISSA","come on mom if you two can�t make it no one can"
"02","12","54","JULIE","point is whatever happens between Caleb an me ill survive...what I could never handle is losing you"
"02","12","54","MARISSA","(thrown) well thanks...I-I almost believe you"
"02","12","54","JULIE","oh honey (takes Marissa�s hand) you an me we need to play our cards right"
"02","12","54","JULIE","jus that we spend our time with Caleb wisely, I�ve already launched the magazine that�s a good start, but id like to control a little more of the company just incase (Marissa cant believe what she�s hearing) if we can play happy family for just a few more months I can figure out my next move"
"02","12","54","MARISSA","oh my god mom you are unbelievable"
"02","12","54","JULIE","what, do you want your inheritance going to little miss Lindsay because that is where this is headed unless you put in some serious face time with your step father"
"02","12","54","MARISSA","(thinks) that�s an interesting idea mom, ill think about (Julie is thrown) now why don�t you tell me about your trip"
"02","12","54","SUMMER","ok...Cohen, you wanna explain that meltdown before"
"02","12","55","SUMMER","look (Seth looks at her) if there�s something you wanna say to me now�s your chance"
"02","12","56","SETH","(swallows) you know I jus think I�m gonna lay off the caffeine forever (nods)"
"02","12","56","SUMMER","fine, don�t say I didn�t ask"
"02","12","57","ZACH","you ready to hit the road"
"02","12","57","SETH","yeah you know actually I think I�m jus gonna uh take the bus"
"02","12","57","SUMMER","the bus"
"02","12","57","ZACH","fine with me...you know actually if we're not gonna take Cohen home we could stay here (points) we have the room an its Valentines Day"
"02","12","57","SETH","yeah an since you guys are goin to uh Italy you should start gettin use'ta the hotel life (Summer looks at Seth) ok headed to the bus depot (stands) happy Valentines Day"
"02","12","58","SANDY","hello"
"02","12","59","SANDY","no we got a late reservation, we're-we're just on our way out"
"02","12","59","SANDY","(frowns) what're you talkin about"
"02","12","59","SANDY","well isn�t it worth trying"
"02","12","59","SANDY","(sad) ...so when are ya leavin"
"02","12","59","SANDY","oh I don�t think so"
"02","12","60","SANDY","(sighs) let me get back to ya"
"02","12","61","KIRSTEN","...Rebecca"
"02","12","61","SANDY","yeah she�s uh...she�s leavin tonight...going back ta...god knows where"
"02","12","61","KIRSTEN","(nods) she wants ta say goodbye"
"02","12","61","SANDY","yeah (nods)"
"02","12","61","KIRSTEN","(looks at Sandy) ...well if you wanna go I-I�m not gonna try an stop you"
"02","12","62","SANDY","ill be right back"
"02","12","63","ZACH","I think we've actually salvaged Valentines Day (looks at Summer)"
"02","12","63","SUMMER","hm (nods) even though Cohen did his best to destroy it"
"02","12","63","ZACH","I don�t think he�s ever gonna get over you...I�ve kinda accepted it?"
"02","12","63","SUMMER","look Zach those are his issues not mine"
"02","12","63","ZACH","good, cause all I really care about is...that you an I are ok"
"02","12","63","SUMMER","look at us, we're in a hotel room (frowns) by ourselves on Valentines Day, I think we're ok (smiles)"
"02","12","63","ZACH","good (smiles)"
"02","12","63","SUMMER","I know we weren�t even spose'ta be here its jus like fate handed us this dream date...so...why don�t we jus make the most of it (smiles)"
"02","12","63","ZACH","...um Summer before we do anything I need to tell you something"
"02","12","63","SUMMER","mm-hmm"
"02","12","64","ZACH","who is it"
"02","12","64","SUMMER","(frowns) it doesn�t matter (puts the phone down)"
"02","12","65","SUMMER","hey its Summer obviously, you should know that since you called me I guess I cant get to the phone or I am screening because you creep me out (Seth looks at the phone) leave a message"
"02","12","66","CALEB","your shot"
"02","12","67","RYAN","you don�t seem worried"
"02","12","67","CALEB","should I be"
"02","12","67","RYAN","(confident) you�re about to lose"
"02","12","67","CALEB","I don�t think so, you�re a hot head Ryan, pool takes a steady hand"
"02","12","67","RYAN","(getting ready) oh I�ve got a steady hand"
"02","12","67","CALEB","why do you always find yourself in trouble...setting fires, impregnating teenage girls"
"02","12","67","RYAN","(sets up the shot) I know what your tryin'a do an it�s not gonna work"
"02","12","68","CALEB","come on Ryan, all very chivalrous this challenging me to a duel for Lindsay's affection but you know ultimately...she�s gonna side with me...I�m her father (sets up the shot)"
"02","12","68","RYAN","who abandoned her for sixteen years"
"02","12","68","CALEB","(looks at Ryan) that's all in the past (shoots and misses)"
"02","12","68","RYAN","I don�t think Lindsay sees it that way"
"02","12","69","RYAN","corner (points)"
"02","12","70","CALEB","well this may be the way you settle things where you come from, a game of pool maybe a bar stool over someone�s head (Ryan picks up his jacket) but in real life it takes more then that"
"02","12","71","RYAN","(calls) hey sorry we're done"
"02","12","71","LINDSAY","(smiles/walks in) good I was starting to worry about you guys (laughs)"
"02","12","71","CALEB","well enjoy your date, it�s on me"
"02","12","71","LINDSAY","thanks (to Ryan) so uh what'do you wanna do, maybe go to Balboa island milkshakes an bumper cars"
"02","12","71","RYAN","(looks at Lindsay) uh you know what why don�t you guys stay here tonight (Caleb looks at Ryan, suspiciously)"
"02","12","71","LINDSAY","are you sure its Valentines Day"
"02","12","71","RYAN","we'll go tomorrow night (kisses Lindsay) but uh have fun maybe rent a movie or somethin uh I hear the colour'a money is pretty good (smiles at Caleb)"
"02","12","72","KIRSTEN","hi it�s Kirsten Cohen I�d like to cancel a reservation"
"02","12","72","SANDY","it isn�t...I wanted to say good bye to ya...but now I gotta go (stands) (looks at his watch) ooh I think we've already missed dinner"
"02","12","72","SANDY","...I�ve ben without ya for twenty years...an still...I�m gonna miss ya...all over again"
"02","12","72","SANDY","(softly) me too"
"02","12","73","SANDY","I gotta go...but you should stay"
"02","12","74","SETH","hey...I'm sorry I...called you away from your hot date"
"02","12","74","RYAN","(sits) I�m jus sorry ta hear your uh Valentines Day went so terrible"
"02","12","74","SETH","terrible uh no no try catastrophic (Ryan nods) I blew the comic book an I jus completely (closes his eyes) humiliated myself in front'a Summer...after the way I acted today Ryan I don�t even think id get back together with me"
"02","12","74","RYAN","probably for the best...I mean with Zach an all"
"02","12","74","SETH","hey you know what truth is he deserves her (Ryan looks at him) an clearly he�s got the universe on his side so"
"02","12","74","ALEX","hey I didn�t know you were coming by"
"02","12","74","MARISSA","neither did I-I guess I�m jus sort of here"
"02","12","74","ALEX","are you ok"
"02","12","74","MARISSA","yeah, yeah I mean I think I�m ok I just had a terrible dinner with my mom"
"02","12","74","ALEX","my technique work (raises eyebrows)"
"02","12","74","MARISSA","guess so...but also it was knowing I could (sits next to Alex) come here an see you (Alex looks at her) not that I wanna put any pressure on you or anything (softly) its jus that�s how I feel...an I had'ta say it"
"02","12","74","ALEX","(looks at Marissa) are you in the mood for the beach"
"02","12","74","MARISSA","now"
"02","12","74","ALEX","yeah (smiles) itsss It's almost time"
"02","12","74","MARISSA","time for what"
